zip,cbsa,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio
05601,12740,MONTPELIER,VT,1.000000000,1.000000000,1.000000000,1.000000000
06051,25540,NEW BRITAIN,CT,1.000000000,1.000000000,1.000000000,1.000000000
06085,25540,UNIONVILLE,CT,1.000000000,1.000000000,1.000000000,1.000000000
06231,25540,AMSTON,CT,0.989821883,1.000000000,1.000000000,0.990111248
06231,35980,AMSTON,CT,0.010178117,0.000000000,0.000000000,0.009888752
06360,35980,NORWICH,CT,1.000000000,1.000000000,1.000000000,1.000000000
06480,25540,PORTLAND,CT,1.000000000,1.000000000,1.000000000,1.000000000
06759,45860,LITCHFIELD,CT,1.000000000,1.000000000,1.000000000,1.000000000
06853,14860,NORWALK,CT,1.000000000,1.000000000,1.000000000,1.000000000
06901,14860,STAMFORD,CT,1.000000000,1.000000000,1.000000000,1.000000000
07029,35620,HARRISON,NJ,1.000000000,1.000000000,1.000000000,1.000000000
07430,35620,MAHWAH,NJ,1.000000000,1.000000000,1.000000000,1.000000000
08002,37980,CHERRY HILL,NJ,1.000000000,1.000000000,1.000000000,1.000000000
08109,37980,MERCHANTVILLE,NJ,1.000000000,1.000000000,1.000000000,1.000000000
08093,37980,WESTVILLE,NJ,1.000000000,1.000000000,1.000000000,1.000000000
08638,45940,TRENTON,NJ,1.000000000,1.000000000,1.000000000,1.000000000
08742,35620,POINT PLEASANT BEACH,NJ,1.000000000,1.000000000,1.000000000,1.000000000
08872,35620,SAYREVILLE,NJ,1.000000000,1.000000000,1.000000000,1.000000000
08857,35620,OLD BRIDGE,NJ,1.000000000,1.000000000,1.000000000,1.000000000
10037,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10472,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
11223,35620,BROOKLYN,NY,1.000000000,1.000000000,1.000000000,1.000000000
11003,35620,ELMONT,NY,1.000000000,1.000000000,1.000000000,1.000000000
11042,35620,NEW HYDE PARK,NY,0.000000000,1.000000000,1.000000000,1.000000000
11105,35620,ASTORIA,NY,1.000000000,1.000000000,1.000000000,1.000000000
11357,35620,WHITESTONE,NY,1.000000000,1.000000000,1.000000000,1.000000000
11755,35620,LAKE GROVE,NY,1.000000000,1.000000000,1.000000000,1.000000000
11786,35620,SHOREHAM,NY,1.000000000,1.000000000,1.000000000,1.000000000
10523,35620,ELMSFORD,NY,1.000000000,1.000000000,1.000000000,1.000000000
10921,39100,FLORIDA,NY,1.000000000,1.000000000,1.000000000,1.000000000
12197,36580,WORCESTER,NY,1.000000000,1.000000000,1.000000000,1.000000000
12542,39100,MARLBORO,NY,0.026363092,0.053658537,0.000000000,0.027257709
12542,28740,MARLBORO,NY,0.973636908,0.946341463,1.000000000,0.972742291
12567,26460,PINE PLAINS,NY,0.168054504,0.092592593,0.041666667,0.160927618
12567,39100,PINE PLAINS,NY,0.831945496,0.907407407,0.958333333,0.839072382
12790,99999,WURTSBORO,NY,1.000000000,1.000000000,1.000000000,1.000000000
12812,99999,BLUE MOUNTAIN LAKE,NY,1.000000000,1.000000000,1.000000000,1.000000000
13084,45060,LA FAYETTE,NY,1.000000000,1.000000000,1.000000000,1.000000000
13210,45060,SYRACUSE,NY,1.000000000,1.000000000,1.000000000,1.000000000
13438,46540,REMSEN,NY,1.000000000,1.000000000,1.000000000,1.000000000
13431,46540,POLAND,NY,1.000000000,1.000000000,1.000000000,1.000000000
13436,99999,RAQUETTE LAKE,NY,1.000000000,1.000000000,1.000000000,1.000000000
13603,48060,WATERTOWN,NY,1.000000000,1.000000000,1.000000000,1.000000000
13669,36300,OGDENSBURG,NY,1.000000000,1.000000000,1.000000000,1.000000000
13652,36300,HERMON,NY,1.000000000,1.000000000,1.000000000,1.000000000
14081,36460,IRVING,NY,0.017297297,0.000000000,0.000000000,0.015841584
14081,15380,IRVING,NY,0.685405405,0.608391608,0.666666667,0.679702970
14081,27460,IRVING,NY,0.297297297,0.391608392,0.333333333,0.304455446
14139,15380,SOUTH WALES,NY,1.000000000,1.000000000,1.000000000,1.000000000
14210,15380,BUFFALO,NY,1.000000000,1.000000000,1.000000000,1.000000000
14211,15380,BUFFALO,NY,1.000000000,1.000000000,1.000000000,1.000000000
14425,40380,FARMINGTON,NY,1.000000000,1.000000000,1.000000000,1.000000000
14804,18500,ALMOND,NY,0.020599251,0.000000000,0.000000000,0.017857143
14804,99999,ALMOND,NY,0.979400749,1.000000000,1.000000000,0.982142857
14820,18500,CAMERON MILLS,NY,1.000000000,1.000000000,1.000000000,1.000000000
14891,99999,WATKINS GLEN,NY,1.000000000,1.000000000,1.000000000,1.000000000
15019,38300,BULGER,PA,1.000000000,1.000000000,1.000000000,1.000000000
15035,38300,EAST MC KEESPORT,PA,1.000000000,1.000000000,1.000000000,1.000000000
15031,38300,CUDDY,PA,1.000000000,1.000000000,1.000000000,1.000000000
15717,26860,BLAIRSVILLE,PA,0.774877034,0.888095238,0.970802920,0.787609105
15717,38300,BLAIRSVILLE,PA,0.225122966,0.111904762,0.029197080,0.212390895
15846,41260,KERSEY,PA,1.000000000,1.000000000,1.000000000,1.000000000
15870,14620,WILCOX,PA,0.021317829,0.000000000,0.007874016,0.018154312
15870,41260,WILCOX,PA,0.978682171,1.000000000,0.992125984,0.981845688
16259,38300,TEMPLETON,PA,1.000000000,1.000000000,1.000000000,1.000000000
16235,99999,LUCINDA,PA,1.000000000,1.000000000,1.000000000,1.000000000
16511,21500,ERIE,PA,1.000000000,1.000000000,1.000000000,1.000000000
16601,27780,ALTOONA,PA,0.000190512,0.000000000,0.000000000,0.000172364
16601,11020,ALTOONA,PA,0.999809488,1.000000000,1.000000000,0.999827636
16686,44300,TYRONE,PA,0.020686485,0.013812155,0.000000000,0.019852524
16686,11020,TYRONE,PA,0.898253141,0.964088398,0.969512195,0.903289847
16686,26500,TYRONE,PA,0.081060374,0.022099448,0.030487805,0.076857629
16901,99999,WELLSBORO,PA,1.000000000,1.000000000,1.000000000,1.000000000
17036,25420,HUMMELSTOWN,PA,1.000000000,1.000000000,1.000000000,1.000000000
17040,25420,LANDISBURG,PA,1.000000000,1.000000000,1.000000000,1.000000000
17268,16540,WAYNESBORO,PA,1.000000000,1.000000000,1.000000000,1.000000000
17240,25420,NEWBURG,PA,0.720588235,0.514285714,1.000000000,0.716216216
17240,16540,NEWBURG,PA,0.279411765,0.485714286,0.000000000,0.283783784
17737,48700,HUGHESVILLE,PA,1.000000000,1.000000000,1.000000000,1.000000000
17813,42780,BEAVERTOWN,PA,1.000000000,1.000000000,1.000000000,1.000000000
17847,14100,MILTON,PA,0.031693800,0.012077295,0.000000000,0.029564397
17847,44980,MILTON,PA,0.968306200,0.987922705,1.000000000,0.970435603
17864,42780,PORT TREVORTON,PA,1.000000000,1.000000000,1.000000000,1.000000000
17931,39060,FRACKVILLE,PA,1.000000000,1.000000000,1.000000000,1.000000000
18020,10900,BETHLEHEM,PA,1.000000000,1.000000000,1.000000000,1.000000000
18042,10900,EASTON,PA,0.999382993,1.000000000,1.000000000,0.999464538
18042,37980,EASTON,PA,0.000617007,0.000000000,0.000000000,0.000535462
18071,10900,PALMERTON,PA,0.976710635,1.000000000,0.988372093,0.978318250
18071,20700,PALMERTON,PA,0.023289365,0.000000000,0.011627907,0.021681750
18337,35620,MILFORD,PA,1.000000000,1.000000000,1.000000000,1.000000000
18347,20700,POCONO LAKE,PA,1.000000000,1.000000000,1.000000000,1.000000000
18327,20700,DELAWARE WATER GAP,PA,1.000000000,1.000000000,1.000000000,1.000000000
18431,99999,HONESDALE,PA,1.000000000,1.000000000,1.000000000,1.000000000
18610,20700,BLAKESLEE,PA,0.993882091,1.000000000,1.000000000,0.994204426
18610,42540,BLAKESLEE,PA,0.006117909,0.000000000,0.000000000,0.005795574
18655,14100,SHICKSHINNY,PA,0.064859927,0.015384615,0.011764706,0.061731923
18655,42540,SHICKSHINNY,PA,0.935140073,0.984615385,0.988235294,0.938268077
18810,42380,ATHENS,PA,1.000000000,1.000000000,1.000000000,1.000000000
19034,37980,FORT WASHINGTON,PA,1.000000000,1.000000000,1.000000000,1.000000000
19046,37980,JENKINTOWN,PA,1.000000000,1.000000000,1.000000000,1.000000000
19072,37980,NARBERTH,PA,1.000000000,1.000000000,1.000000000,1.000000000
19087,37980,WAYNE,PA,1.000000000,1.000000000,1.000000000,1.000000000
19083,37980,HAVERTOWN,PA,1.000000000,1.000000000,1.000000000,1.000000000
19127,37980,PHILADELPHIA,PA,1.000000000,1.000000000,1.000000000,1.000000000
19342,37980,GLEN MILLS,PA,1.000000000,1.000000000,1.000000000,1.000000000
19426,37980,COLLEGEVILLE,PA,1.000000000,1.000000000,1.000000000,1.000000000
19462,37980,PLYMOUTH MEETING,PA,1.000000000,1.000000000,1.000000000,1.000000000
19543,37980,MORGANTOWN,PA,0.055628559,0.006535948,0.000000000,0.051758997
19543,29540,MORGANTOWN,PA,0.152869032,0.307189542,0.189189189,0.162959968
19543,39740,MORGANTOWN,PA,0.791502409,0.686274510,0.810810811,0.785281035
19709,37980,MIDDLETOWN,DE,1.000000000,1.000000000,1.000000000,1.000000000
19711,37980,NEWARK,DE,1.000000000,1.000000000,1.000000000,1.000000000
20664,47900,NEWBURG,MD,1.000000000,1.000000000,1.000000000,1.000000000
20815,47900,CHEVY CHASE,MD,1.000000000,1.000000000,1.000000000,1.000000000
20901,47900,SILVER SPRING,MD,1.000000000,1.000000000,1.000000000,1.000000000
21204,12580,TOWSON,MD,1.000000000,1.000000000,1.000000000,1.000000000
21228,12580,CATONSVILLE,MD,1.000000000,1.000000000,1.000000000,1.000000000
21623,12580,CHURCH HILL,MD,1.000000000,1.000000000,1.000000000,1.000000000
21782,25180,SHARPSBURG,MD,1.000000000,1.000000000,1.000000000,1.000000000
20108,47900,MANASSAS,VA,1.000000000,1.000000000,1.000000000,1.000000000
22033,47900,FAIRFAX,VA,1.000000000,1.000000000,1.000000000,1.000000000
22134,47900,QUANTICO,VA,1.000000000,1.000000000,1.000000000,1.000000000
22122,47900,NEWINGTON,VA,1.000000000,1.000000000,1.000000000,1.000000000
22039,47900,FAIRFAX STATION,VA,1.000000000,1.000000000,1.000000000,1.000000000
22204,47900,ARLINGTON,VA,1.000000000,1.000000000,1.000000000,1.000000000
22202,47900,ARLINGTON,VA,1.000000000,1.000000000,1.000000000,1.000000000
22437,40060,CENTER CROSS,VA,0.202453988,0.000000000,0.000000000,0.200607903
22437,99999,CENTER CROSS,VA,0.797546012,1.000000000,1.000000000,0.799392097
22845,99999,ORKNEY SPRINGS,VA,1.000000000,1.000000000,1.000000000,1.000000000
22967,16820,ROSELAND,VA,0.897085068,0.970588235,1.000000000,0.898954704
22967,44420,ROSELAND,VA,0.026769780,0.000000000,0.000000000,0.026132404
22967,31340,ROSELAND,VA,0.076145152,0.029411765,0.000000000,0.074912892
22931,16820,COVESVILLE,VA,1.000000000,1.000000000,1.000000000,1.000000000
23011,40060,BARHAMSVILLE,VA,1.000000000,1.000000000,1.000000000,1.000000000
23298,40060,RICHMOND,VA,0.000000000,1.000000000,1.000000000,1.000000000
23235,40060,RICHMOND,VA,1.000000000,1.000000000,1.000000000,1.000000000
23418,99999,ONLEY,VA,1.000000000,1.000000000,1.000000000,1.000000000
23488,99999,WITHAMS,VA,1.000000000,1.000000000,0.000000000,1.000000000
23970,99999,SOUTH HILL,VA,1.000000000,1.000000000,1.000000000,1.000000000
23952,99999,LUNENBURG,VA,1.000000000,1.000000000,0.000000000,1.000000000
24091,40220,FLOYD,VA,0.004320203,0.003154574,0.000000000,0.004181185
24091,99999,FLOYD,VA,0.995679797,0.996845426,1.000000000,0.995818815
24085,99999,EAGLE ROCK,VA,0.013111888,0.000000000,0.000000000,0.012886598
24085,40220,EAGLE ROCK,VA,0.986888112,1.000000000,1.000000000,0.987113402
24185,99999,WOOLWINE,VA,1.000000000,1.000000000,1.000000000,1.000000000
24325,99999,DUGSPUR,VA,1.000000000,1.000000000,1.000000000,1.000000000
24401,44420,STAUNTON,VA,1.000000000,1.000000000,1.000000000,1.000000000
24431,44420,CRIMORA,VA,1.000000000,1.000000000,1.000000000,1.000000000
24592,19260,SOUTH BOSTON,VA,0.000561798,0.000000000,0.000000000,0.000490196
24592,99999,SOUTH BOSTON,VA,0.999438202,1.000000000,1.000000000,0.999509804
24574,31340,MONROE,VA,1.000000000,1.000000000,1.000000000,1.000000000
27107,49180,WINSTON SALEM,NC,1.000000000,1.000000000,1.000000000,1.000000000
27298,24660,LIBERTY,NC,0.747033984,0.884393064,0.511904762,0.747801147
27298,20500,LIBERTY,NC,0.008847778,0.011560694,0.000000000,0.008795411
27298,15500,LIBERTY,NC,0.244118238,0.104046243,0.488095238,0.243403442
27562,39580,NEW HILL,NC,0.695380173,0.242424242,0.142857143,0.686496695
27562,20500,NEW HILL,NC,0.304619827,0.757575758,0.857142857,0.313503305
27607,39580,RALEIGH,NC,1.000000000,1.000000000,1.000000000,1.000000000
27817,24780,CHOCOWINITY,NC,0.001799486,0.000000000,0.000000000,0.001739995
27817,47820,CHOCOWINITY,NC,0.998200514,1.000000000,1.000000000,0.998260005
27921,47260,CAMDEN,NC,1.000000000,1.000000000,1.000000000,1.000000000
27922,99999,COFIELD,NC,1.000000000,1.000000000,0.000000000,1.000000000
27892,99999,WILLIAMSTON,NC,1.000000000,1.000000000,1.000000000,1.000000000
28018,25860,BOSTIC,NC,0.002487562,0.000000000,0.000000000,0.002376910
28018,22580,BOSTIC,NC,0.997512438,1.000000000,1.000000000,0.997623090
28117,16740,MOORESVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28152,43140,SHELBY,NC,1.000000000,1.000000000,1.000000000,1.000000000
28713,99999,BRYSON CITY,NC,0.006109202,0.000000000,0.000000000,0.005754361
28713,19000,BRYSON CITY,NC,0.993890798,1.000000000,1.000000000,0.994245639
28723,11700,CULLOWHEE,NC,0.000408247,0.000000000,0.000000000,0.000381243
28723,19000,CULLOWHEE,NC,0.999591753,1.000000000,1.000000000,0.999618757
28430,99999,CERRO GORDO,NC,1.000000000,1.000000000,0.000000000,1.000000000
28544,27340,MIDWAY PARK,NC,1.000000000,1.000000000,1.000000000,1.000000000
28530,35100,GRIFTON,NC,0.097046414,0.150000000,0.000000000,0.097689383
28530,28820,GRIFTON,NC,0.372513562,0.250000000,0.000000000,0.367358877
28530,99999,GRIFTON,NC,0.039481615,0.000000000,0.000000000,0.038315297
28530,24780,GRIFTON,NC,0.490958409,0.600000000,1.000000000,0.496636443
29127,17900,PROSPERITY,SC,0.059207921,0.033333333,0.000000000,0.058097589
29127,35140,PROSPERITY,SC,0.940792079,0.966666667,1.000000000,0.941902411
29070,17900,LEESVILLE,SC,1.000000000,1.000000000,1.000000000,1.000000000
29112,36700,NORTH,SC,0.896346644,0.964285714,1.000000000,0.898431049
29112,17900,NORTH,SC,0.103653356,0.035714286,0.000000000,0.101568951
29730,16740,ROCK HILL,SC,1.000000000,1.000000000,1.000000000,1.000000000
29843,99999,OLAR,SC,1.000000000,1.000000000,0.000000000,1.000000000
29546,99999,GRESHAM,SC,1.000000000,1.000000000,0.000000000,1.000000000
29365,43900,LYMAN,SC,1.000000000,1.000000000,1.000000000,1.000000000
29412,16700,CHARLESTON,SC,1.000000000,1.000000000,1.000000000,1.000000000
29301,43900,SPARTANBURG,SC,1.000000000,1.000000000,1.000000000,1.000000000
29925,25940,HILTON HEAD ISLAND,SC,1.000000000,1.000000000,1.000000000,1.000000000
30157,12060,DALLAS,GA,1.000000000,1.000000000,1.000000000,1.000000000
30296,12060,RIVERDALE,GA,1.000000000,1.000000000,1.000000000,1.000000000
30265,12060,NEWNAN,GA,1.000000000,1.000000000,1.000000000,1.000000000
30306,12060,ATLANTA,GA,1.000000000,1.000000000,1.000000000,1.000000000
30127,12060,POWDER SPRINGS,GA,1.000000000,1.000000000,1.000000000,1.000000000
30092,12060,PEACHTREE CORNERS,GA,1.000000000,1.000000000,1.000000000,1.000000000
30096,12060,DULUTH,GA,1.000000000,1.000000000,1.000000000,1.000000000
30095,12060,DULUTH,GA,1.000000000,1.000000000,1.000000000,1.000000000
30326,12060,ATLANTA,GA,1.000000000,1.000000000,1.000000000,1.000000000
30338,12060,ATLANTA,GA,1.000000000,1.000000000,1.000000000,1.000000000
30345,12060,ATLANTA,GA,1.000000000,1.000000000,1.000000000,1.000000000
30633,99999,DANIELSVILLE,GA,0.021174691,0.000000000,0.000000000,0.020334060
30633,12020,DANIELSVILLE,GA,0.978825309,1.000000000,1.000000000,0.979665940
30605,12020,ATHENS,GA,1.000000000,1.000000000,1.000000000,1.000000000
30642,99999,GREENSBORO,GA,0.999899930,1.000000000,1.000000000,0.999910770
30642,12060,GREENSBORO,GA,0.000100070,0.000000000,0.000000000,0.000089230
30680,27600,WINDER,GA,0.002554982,0.001026167,0.000000000,0.002376255
30680,12020,WINDER,GA,0.004659085,0.001026167,0.000000000,0.004259326
30680,12060,WINDER,GA,0.992785933,0.997947665,1.000000000,0.993364419
30350,12060,ATLANTA,GA,1.000000000,1.000000000,1.000000000,1.000000000
30421,99999,COLLINS,GA,1.000000000,1.000000000,1.000000000,1.000000000
30905,12260,AUGUSTA,GA,1.000000000,1.000000000,1.000000000,1.000000000
31328,42340,TYBEE ISLAND,GA,1.000000000,1.000000000,1.000000000,1.000000000
31302,42340,BLOOMINGDALE,GA,1.000000000,1.000000000,1.000000000,1.000000000
31217,31420,MACON,GA,1.000000000,1.000000000,1.000000000,1.000000000
32132,19660,EDGEWATER,FL,1.000000000,1.000000000,1.000000000,1.000000000
39840,99999,CUTHBERT,GA,1.000000000,1.000000000,1.000000000,1.000000000
32084,27260,SAINT AUGUSTINE,FL,1.000000000,1.000000000,1.000000000,1.000000000
31706,10500,ALBANY,GA,1.000000000,1.000000000,1.000000000,1.000000000
31772,10500,OAKFIELD,GA,1.000000000,1.000000000,1.000000000,1.000000000
32352,45220,QUINCY,FL,1.000000000,1.000000000,1.000000000,1.000000000
32310,45220,TALLAHASSEE,FL,1.000000000,1.000000000,1.000000000,1.000000000
32504,37860,PENSACOLA,FL,1.000000000,1.000000000,1.000000000,1.000000000
32448,99999,MARIANNA,FL,1.000000000,1.000000000,1.000000000,1.000000000
32449,99999,WEWAHITCHKA,FL,1.000000000,1.000000000,1.000000000,1.000000000
32435,18880,DEFUNIAK SPRINGS,FL,1.000000000,1.000000000,1.000000000,1.000000000
34474,36100,OCALA,FL,1.000000000,1.000000000,1.000000000,1.000000000
32702,36100,ALTOONA,FL,0.074514039,0.021276596,0.018518519,0.071684588
32702,36740,ALTOONA,FL,0.925485961,0.978723404,0.981481481,0.928315412
33012,33100,HIALEAH,FL,1.000000000,1.000000000,1.000000000,1.000000000
33130,33100,MIAMI,FL,1.000000000,1.000000000,1.000000000,1.000000000
33427,33100,BOCA RATON,FL,1.000000000,1.000000000,1.000000000,1.000000000
34957,38940,JENSEN BEACH,FL,1.000000000,1.000000000,1.000000000,1.000000000
33331,33100,FORT LAUDERDALE,FL,1.000000000,1.000000000,1.000000000,1.000000000
33351,33100,FORT LAUDERDALE,FL,1.000000000,1.000000000,1.000000000,1.000000000
33156,33100,MIAMI,FL,1.000000000,1.000000000,1.000000000,1.000000000
33612,45300,TAMPA,FL,1.000000000,1.000000000,1.000000000,1.000000000
32961,42680,VERO BEACH,FL,1.000000000,1.000000000,1.000000000,1.000000000
33774,45300,LARGO,FL,1.000000000,1.000000000,1.000000000,1.000000000
34656,45300,NEW PORT RICHEY,FL,1.000000000,1.000000000,1.000000000,1.000000000
35033,27530,BREMEN,AL,0.074710176,0.023809524,0.000000000,0.073622213
35033,18980,BREMEN,AL,0.925289824,0.976190476,1.000000000,0.926377787
35053,99999,CRANE HILL,AL,0.163974719,0.073170732,0.000000000,0.161623109
35053,18980,CRANE HILL,AL,0.836025281,0.926829268,1.000000000,0.838376891
35062,13820,DORA,AL,0.631202400,0.456140351,0.108108108,0.620347941
35062,27530,DORA,AL,0.368797600,0.543859649,0.891891892,0.379652059
35035,13820,BRIERFIELD,AL,1.000000000,1.000000000,1.000000000,1.000000000
34269,39460,ARCADIA,FL,0.002638522,0.010752688,0.000000000,0.002792646
34269,11580,ARCADIA,FL,0.997361478,0.989247312,1.000000000,0.997207354
34120,34940,NAPLES,FL,1.000000000,1.000000000,1.000000000,1.000000000
34747,36740,KISSIMMEE,FL,1.000000000,1.000000000,1.000000000,1.000000000
34233,35840,SARASOTA,FL,1.000000000,1.000000000,1.000000000,1.000000000
34243,35840,SARASOTA,FL,1.000000000,1.000000000,1.000000000,1.000000000
35111,13820,MC CALLA,AL,0.460254777,0.566666667,0.785714286,0.465272683
35111,46220,MC CALLA,AL,0.539745223,0.433333333,0.214285714,0.534727317
35150,10760,SYLACAUGA,AL,0.011586301,0.008038585,0.000000000,0.011145889
35150,45180,SYLACAUGA,AL,0.988413699,0.991961415,1.000000000,0.988854111
36079,21460,TROY,AL,0.039343740,0.029850746,0.000000000,0.038420653
36079,45980,TROY,AL,0.960656260,0.970149254,1.000000000,0.961579347
36088,99999,TUSKEGEE INSTITUTE,AL,1.000000000,1.000000000,1.000000000,1.000000000
35481,46220,REFORM,AL,1.000000000,1.000000000,1.000000000,1.000000000
35956,22840,BOAZ,AL,0.000219491,0.000000000,0.000000000,0.000210084
35956,23460,BOAZ,AL,0.996488147,1.000000000,1.000000000,0.996638655
35956,10700,BOAZ,AL,0.003292362,0.000000000,0.000000000,0.003151261
35975,10700,GROVEOAK,AL,0.092943201,0.000000000,0.000000000,0.092150171
35975,22840,GROVEOAK,AL,0.907056799,1.000000000,0.000000000,0.907849829
35587,27530,TOWNLEY,AL,1.000000000,1.000000000,0.000000000,1.000000000
36115,33860,MONTGOMERY,AL,1.000000000,1.000000000,1.000000000,1.000000000
36922,99999,WARD,AL,1.000000000,1.000000000,0.000000000,1.000000000
38650,99999,MYRTLE,MS,1.000000000,1.000000000,1.000000000,1.000000000
38860,99999,OKOLONA,MS,0.955316373,0.996197719,0.958333333,0.958544587
38860,46180,OKOLONA,MS,0.044683627,0.003802281,0.041666667,0.041455413
38847,99999,GOLDEN,MS,0.221262817,0.341269841,0.500000000,0.229177183
38847,46180,GOLDEN,MS,0.778737183,0.658730159,0.500000000,0.770822817
38857,46180,MOOREVILLE,MS,1.000000000,1.000000000,1.000000000,1.000000000
38951,99999,PITTSBORO,MS,1.000000000,1.000000000,0.000000000,1.000000000
38948,99999,OAKLAND,MS,1.000000000,1.000000000,1.000000000,1.000000000
36804,17980,OPELIKA,AL,0.038805713,0.036945813,0.015686275,0.038264268
36804,99999,OPELIKA,AL,0.006453278,0.012315271,0.000000000,0.006513067
36804,12220,OPELIKA,AL,0.954741008,0.950738916,0.984313725,0.955222665
36524,99999,COFFEEVILLE,AL,1.000000000,1.000000000,1.000000000,1.000000000
36441,12120,FLOMATON,AL,1.000000000,1.000000000,1.000000000,1.000000000
36481,99999,VREDENBURGH,AL,1.000000000,1.000000000,0.000000000,1.000000000
36578,19300,STAPLETON,AL,1.000000000,1.000000000,1.000000000,1.000000000
39057,99999,CONEHATTA,MS,1.000000000,1.000000000,1.000000000,1.000000000
39581,25060,PASCAGOULA,MS,1.000000000,1.000000000,1.000000000,1.000000000
39631,99999,CENTREVILLE,MS,1.000000000,1.000000000,1.000000000,1.000000000
39645,99999,LIBERTY,MS,1.000000000,1.000000000,1.000000000,1.000000000
39540,25060,DIBERVILLE,MS,1.000000000,1.000000000,1.000000000,1.000000000
39190,35020,WASHINGTON,MS,1.000000000,1.000000000,1.000000000,1.000000000
39366,29860,VOSSBURG,MS,0.560910308,0.500000000,1.000000000,0.559740260
39366,32940,VOSSBURG,MS,0.439089692,0.500000000,0.000000000,0.440259740
37731,99999,EIDSON,TN,0.320634921,0.363636364,0.000000000,0.322085890
37731,28700,EIDSON,TN,0.679365079,0.636363636,0.000000000,0.677914110
37727,35460,DEL RIO,TN,1.000000000,1.000000000,0.000000000,1.000000000
37317,17420,COPPERHILL,TN,1.000000000,1.000000000,1.000000000,1.000000000
38103,32820,MEMPHIS,TN,1.000000000,1.000000000,1.000000000,1.000000000
38058,32820,MUNFORD,TN,1.000000000,1.000000000,1.000000000,1.000000000
25304,16620,CHARLESTON,WV,1.000000000,1.000000000,1.000000000,1.000000000
26257,21180,COALTON,WV,1.000000000,1.000000000,0.000000000,1.000000000
24918,99999,BALLARD,WV,1.000000000,1.000000000,0.000000000,1.000000000
25071,16620,ELKVIEW,WV,0.980905098,1.000000000,1.000000000,0.981831395
25071,99999,ELKVIEW,WV,0.019094902,0.000000000,0.000000000,0.018168605
25005,99999,AMMA,WV,1.000000000,1.000000000,1.000000000,1.000000000
38329,99999,DECATURVILLE,TN,1.000000000,1.000000000,1.000000000,1.000000000
38359,99999,MILLEDGEVILLE,TN,0.943502825,0.956521739,0.000000000,0.945000000
38359,27180,MILLEDGEVILLE,TN,0.056497175,0.043478261,0.000000000,0.055000000
38317,99999,BRUCETON,TN,1.000000000,1.000000000,1.000000000,1.000000000
38451,34980,CULLEOKA,TN,0.883340156,0.829268293,0.000000000,0.881737731
38451,99999,CULLEOKA,TN,0.024150634,0.048780488,1.000000000,0.025341915
38451,30280,CULLEOKA,TN,0.092509210,0.121951220,0.000000000,0.092920354
38201,37540,MC KENZIE,TN,0.064461248,0.056310680,0.000000000,0.062871708
38201,32280,MC KENZIE,TN,0.164461248,0.046601942,0.125000000,0.153610875
38201,99999,MC KENZIE,TN,0.771077505,0.897087379,0.875000000,0.783517417
25801,13220,BECKLEY,WV,1.000000000,1.000000000,1.000000000,1.000000000
25837,13220,EDMOND,WV,1.000000000,1.000000000,0.000000000,1.000000000
25921,13220,SOPHIA,WV,1.000000000,1.000000000,1.000000000,1.000000000
25976,99999,MEADOW BRIDGE,WV,0.472072072,0.409090909,0.500000000,0.470950704
25976,13220,MEADOW BRIDGE,WV,0.527927928,0.590909091,0.500000000,0.529049296
26050,48260,NEWELL,WV,1.000000000,1.000000000,1.000000000,1.000000000
24724,14140,FREEMAN,WV,1.000000000,1.000000000,1.000000000,1.000000000
26508,21900,MORGANTOWN,WV,0.000165080,0.000000000,0.000000000,0.000156446
26508,34060,MORGANTOWN,WV,0.999834920,1.000000000,1.000000000,0.999843554
26705,34060,AURORA,WV,1.000000000,1.000000000,1.000000000,1.000000000
26591,21900,WORTHINGTON,WV,1.000000000,1.000000000,1.000000000,1.000000000
41010,99999,CORINTH,KY,0.449188214,0.083333333,0.076923077,0.441176471
41010,30460,CORINTH,KY,0.031268791,0.000000000,0.000000000,0.030588235
41010,17140,CORINTH,KY,0.519542995,0.916666667,0.923076923,0.528235294
42056,37140,LA CENTER,KY,1.000000000,1.000000000,1.000000000,1.000000000
40065,31140,SHELBYVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
40068,31140,SMITHFIELD,KY,1.000000000,1.000000000,1.000000000,1.000000000
41180,99999,WEBBVILLE,KY,0.896890344,0.833333333,1.000000000,0.896940419
41180,26580,WEBBVILLE,KY,0.103109656,0.166666667,0.000000000,0.103059581
40255,31140,LOUISVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
42206,14540,AUBURN,KY,0.003125000,0.000000000,0.000000000,0.003003003
42206,99999,AUBURN,KY,0.996875000,1.000000000,1.000000000,0.996996997
42343,36980,FORDSVILLE,KY,0.129129129,0.100000000,0.000000000,0.127431907
42343,99999,FORDSVILLE,KY,0.870870871,0.900000000,1.000000000,0.872568093
42275,14540,ROUNDHILL,KY,0.998019802,1.000000000,1.000000000,0.998046875
42275,99999,ROUNDHILL,KY,0.001980198,0.000000000,0.000000000,0.001953125
44137,17460,MAPLE HEIGHTS,OH,1.000000000,1.000000000,1.000000000,1.000000000
